#BaseNum	Read1_linear	Read1_log
283	2.000	2.000
284	2.000	2.000
285	2.000	2.000
286	2.000	2.000
287	2.000	2.000
288	2.000	2.000
289	2.000	2.000
290	2.000	2.000
291	2.000	2.000
292	3.000	3.000
293	2.000	2.000
294	2.000	2.000
295	2.000	2.000
296	2.000	2.000
297	2.000	2.000
298	2.000	2.000
299	2.000	2.000
300	2.000	2.000
301	2.000	2.000
302	2.000	2.000
303	2.000	2.000
304	6.000	6.000
305	5.000	5.000
306	2.000	2.000
307	2.000	2.000
308	2.000	2.000
309	2.000	2.000
310	2.000	2.000
311	2.000	2.000
312	2.000	2.000
313	2.000	2.000
314	2.000	2.000
315	2.000	2.000
316	2.000	2.000
317	4.000	4.000
318	6.000	6.000
319	2.000	2.000
320	2.000	2.000
321	2.000	2.000
322	2.000	2.000
323	2.000	2.000
324	2.000	2.000
325	2.000	2.000
326	2.000	2.000
327	2.000	2.000
328	2.000	2.000
329	2.000	2.000
330	2.000	2.000
331	2.000	2.000
332	2.000	2.000
333	4.000	4.000
334	2.000	2.000
335	2.000	2.000
336	2.000	2.000
337	2.000	2.000
338	2.000	2.000
339	2.000	2.000
340	2.000	2.000
341	2.000	2.000
342	2.000	2.000
343	2.000	2.000
344	2.000	2.000
345	2.000	2.000
346	2.000	2.000
347	2.000	2.000
348	2.000	2.000
349	2.000	2.000
350	2.000	2.000
351	6.000	6.000
352	6.000	6.000
353	2.000	2.000
354	2.000	2.000
355	2.000	2.000
356	2.000	2.000
357	2.000	2.000
358	2.000	2.000
359	2.000	2.000
360	2.000	2.000
361	2.000	2.000
362	2.000	2.000
363	2.000	2.000
364	2.000	2.000
365	2.000	2.000
366	2.000	2.000
367	2.000	2.000
368	5.000	5.000
369	5.000	5.000
370	5.000	5.000
371	2.000	2.000
372	2.000	2.000
373	2.000	2.000
374	2.000	2.000
375	2.000	2.000
376	2.000	2.000
377	2.000	2.000
378	2.000	2.000
379	2.000	2.000
380	2.000	2.000
381	2.000	2.000
382	3.000	3.000
383	2.000	2.000
384	2.000	2.000
385	2.000	2.000
386	2.000	2.000
387	2.000	2.000
388	2.000	2.000
389	2.000	2.000
390	2.000	2.000
391	2.000	2.000
392	2.000	2.000
393	2.000	2.000
394	2.000	2.000
395	2.000	2.000
396	2.000	2.000
397	2.000	2.000
398	2.000	2.000
399	2.000	2.000
400	2.000	2.000
401	2.000	2.000
402	2.000	2.000
403	2.000	2.000
404	2.000	2.000
405	2.000	2.000
406	2.000	2.000
407	2.000	2.000
408	2.000	2.000
409	2.000	2.000
410	2.000	2.000
411	2.000	2.000
412	2.000	2.000
413	2.000	2.000
414	2.000	2.000
415	2.000	2.000
416	2.000	2.000
417	5.000	5.000
418	2.000	2.000
419	2.000	2.000
420	2.000	2.000
421	2.000	2.000
422	4.000	4.000
423	2.000	2.000
424	2.000	2.000
425	2.000	2.000
426	2.000	2.000
427	2.000	2.000
428	2.000	2.000
429	2.000	2.000
430	2.000	2.000
431	2.000	2.000
432	2.000	2.000
433	2.000	2.000
434	2.000	2.000
435	2.000	2.000
436	2.000	2.000
437	2.000	2.000
438	2.000	2.000
439	2.000	2.000
440	2.000	2.000
441	2.000	2.000
442	2.000	2.000
443	2.000	2.000
444	2.000	2.000
445	2.000	2.000
446	2.000	2.000
447	2.000	2.000
448	2.000	2.000
449	2.000	2.000
450	2.000	2.000
451	2.000	2.000
452	2.000	2.000
453	2.000	2.000
454	2.000	2.000
455	2.000	2.000
456	2.000	2.000
457	2.000	2.000
458	2.000	2.000
459	2.000	2.000
460	2.000	2.000
461	2.000	2.000
462	2.000	2.000
463	2.000	2.000
464	2.000	2.000
465	2.000	2.000
466	2.000	2.000
467	2.000	2.000
468	2.000	2.000
469	2.000	2.000
470	2.000	2.000
471	2.000	2.000
472	2.000	2.000
473	2.000	2.000
474	2.000	2.000
475	2.000	2.000
476	2.000	2.000
477	2.000	2.000
478	2.000	2.000
479	2.000	2.000
480	2.000	2.000
481	2.000	2.000
482	2.000	2.000
483	2.000	2.000
484	2.000	2.000
485	2.000	2.000
486	2.000	2.000
487	2.000	2.000
488	2.000	2.000
489	2.000	2.000
490	2.000	2.000
491	2.000	2.000
492	2.000	2.000
493	2.000	2.000
494	2.000	2.000
495	2.000	2.000
496	2.000	2.000
497	2.000	2.000
498	2.000	2.000
499	2.000	2.000
500	2.000	2.000
501	2.000	2.000
502	2.000	2.000
503	2.000	2.000
504	2.000	2.000
505	2.000	2.000
506	2.000	2.000
507	2.000	2.000
508	2.000	2.000
509	2.000	2.000
510	2.000	2.000
511	2.000	2.000
512	2.000	2.000
513	2.000	2.000
514	2.000	2.000
515	2.000	2.000
516	2.000	2.000
517	2.000	2.000
518	2.000	2.000
519	2.000	2.000
520	2.000	2.000
521	2.000	2.000
522	2.000	2.000
523	2.000	2.000
524	2.000	2.000
525	2.000	2.000
526	2.000	2.000
527	2.000	2.000
528	2.000	2.000
529	2.000	2.000
530	2.000	2.000
531	2.000	2.000
532	2.000	2.000
533	2.000	2.000
534	2.000	2.000
535	2.000	2.000
536	2.000	2.000
537	2.000	2.000
538	2.000	2.000
539	2.000	2.000
540	2.000	2.000
541	2.000	2.000
542	2.000	2.000
543	2.000	2.000
544	2.000	2.000
545	2.000	2.000
546	2.000	2.000
547	2.000	2.000
548	2.000	2.000
549	2.000	2.000
550	2.000	2.000
551	2.000	2.000
552	2.000	2.000
553	2.000	2.000
554	2.000	2.000
555	2.000	2.000
556	2.000	2.000
557	2.000	2.000
558	2.000	2.000
559	2.000	2.000
560	2.000	2.000
561	2.000	2.000
562	2.000	2.000
563	2.000	2.000
564	2.000	2.000
565	2.000	2.000
566	2.000	2.000
567	2.000	2.000
568	2.000	2.000
569	2.000	2.000
570	2.000	2.000
571	2.000	2.000
572	2.000	2.000
573	2.000	2.000
574	2.000	2.000
575	2.000	2.000
576	2.000	2.000
577	2.000	2.000
578	2.000	2.000
579	2.000	2.000
