#BaseNum	Read1_linear	Read1_log
283	2.000	2.000
284	2.000	2.000
285	2.000	2.000
286	2.000	2.000
287	2.000	2.000
288	2.000	2.000
289	2.000	2.000
290	2.000	2.000
291	2.000	2.000
292	2.000	2.000
293	2.000	2.000
294	2.000	2.000
295	2.000	2.000
296	2.000	2.000
297	2.000	2.000
298	2.000	2.000
299	2.000	2.000
300	2.000	2.000
301	2.000	2.000
302	2.000	2.000
303	2.000	2.000
304	2.000	2.000
305	2.000	2.000
306	2.000	2.000
307	2.000	2.000
308	2.000	2.000
309	2.000	2.000
310	2.000	2.000
311	2.000	2.000
312	2.000	2.000
313	2.000	2.000
314	2.000	2.000
315	2.000	2.000
316	2.000	2.000
317	2.000	2.000
318	2.000	2.000
319	2.000	2.000
320	2.000	2.000
321	2.000	2.000
322	2.000	2.000
323	2.000	2.000
324	2.000	2.000
325	2.000	2.000
326	2.000	2.000
327	2.000	2.000
328	2.000	2.000
329	2.000	2.000
330	2.000	2.000
331	2.000	2.000
332	2.000	2.000
333	2.000	2.000
334	2.000	2.000
335	2.000	2.000
336	2.000	2.000
337	3.000	3.000
338	2.000	2.000
339	2.000	2.000
340	3.000	3.000
341	3.000	3.000
342	5.000	5.000
343	4.000	4.000
344	2.000	2.000
345	2.000	2.000
346	2.000	2.000
347	2.000	2.000
348	2.000	2.000
349	2.000	2.000
350	2.000	2.000
351	2.000	2.000
352	2.000	2.000
353	2.000	2.000
354	2.000	2.000
355	2.000	2.000
356	2.000	2.000
357	2.000	2.000
358	2.000	2.000
359	2.000	2.000
360	2.000	2.000
361	2.000	2.000
362	2.000	2.000
363	2.000	2.000
364	4.000	4.000
365	2.000	2.000
366	2.000	2.000
367	2.000	2.000
368	2.000	2.000
369	2.000	2.000
370	2.000	2.000
371	2.000	2.000
372	2.000	2.000
373	2.000	2.000
374	2.000	2.000
375	5.000	5.000
376	4.000	4.000
377	4.000	4.000
378	2.000	2.000
379	2.000	2.000
380	2.000	2.000
381	2.000	2.000
382	2.000	2.000
383	2.000	2.000
384	2.000	2.000
385	2.000	2.000
386	2.000	2.000
387	2.000	2.000
388	2.000	2.000
389	2.000	2.000
390	2.000	2.000
391	2.000	2.000
392	2.000	2.000
393	2.000	2.000
394	2.000	2.000
395	2.000	2.000
396	2.000	2.000
397	2.000	2.000
398	2.000	2.000
399	2.000	2.000
400	2.000	2.000
401	2.000	2.000
402	2.000	2.000
403	2.000	2.000
404	2.000	2.000
405	2.000	2.000
406	2.000	2.000
407	2.000	2.000
408	2.000	2.000
409	2.000	2.000
410	2.000	2.000
411	2.000	2.000
412	2.000	2.000
413	2.000	2.000
414	2.000	2.000
415	2.000	2.000
416	2.000	2.000
417	2.000	2.000
418	2.000	2.000
419	2.000	2.000
420	2.000	2.000
421	2.000	2.000
422	2.000	2.000
423	2.000	2.000
424	2.000	2.000
425	2.000	2.000
426	2.000	2.000
427	2.000	2.000
428	2.000	2.000
429	3.000	3.000
430	2.000	2.000
431	2.000	2.000
432	2.000	2.000
433	2.000	2.000
434	2.000	2.000
435	2.000	2.000
436	2.000	2.000
437	2.000	2.000
438	2.000	2.000
439	2.000	2.000
440	3.000	3.000
441	12.000	12.000
442	3.000	3.000
443	2.000	2.000
444	2.000	2.000
445	2.000	2.000
446	2.000	2.000
447	2.000	2.000
448	2.000	2.000
449	5.000	5.000
450	2.000	2.000
451	5.000	5.000
452	2.000	2.000
453	3.000	3.000
454	2.000	2.000
455	3.000	3.000
456	2.000	2.000
457	2.000	2.000
458	2.000	2.000
459	2.000	2.000
460	2.000	2.000
461	2.000	2.000
462	2.000	2.000
463	2.000	2.000
464	2.000	2.000
465	2.000	2.000
466	2.000	2.000
467	2.000	2.000
468	2.000	2.000
469	2.000	2.000
470	2.000	2.000
471	2.000	2.000
472	2.000	2.000
473	2.000	2.000
474	2.000	2.000
475	2.000	2.000
476	2.000	2.000
477	2.000	2.000
478	2.000	2.000
479	2.000	2.000
480	2.000	2.000
481	2.000	2.000
482	2.000	2.000
483	2.000	2.000
484	2.000	2.000
485	2.000	2.000
486	2.000	2.000
487	2.000	2.000
488	2.000	2.000
489	2.000	2.000
490	2.000	2.000
491	2.000	2.000
492	2.000	2.000
493	2.000	2.000
494	2.000	2.000
495	2.000	2.000
496	2.000	2.000
497	2.000	2.000
498	2.000	2.000
499	2.000	2.000
500	2.000	2.000
501	2.000	2.000
502	2.000	2.000
503	2.000	2.000
504	2.000	2.000
505	2.000	2.000
506	2.000	2.000
507	2.000	2.000
508	2.000	2.000
509	2.000	2.000
510	2.000	2.000
511	2.000	2.000
512	2.000	2.000
513	2.000	2.000
514	2.000	2.000
515	2.000	2.000
516	2.000	2.000
517	2.000	2.000
518	2.000	2.000
519	2.000	2.000
520	2.000	2.000
521	2.000	2.000
522	2.000	2.000
523	2.000	2.000
524	2.000	2.000
525	2.000	2.000
526	2.000	2.000
527	2.000	2.000
528	2.000	2.000
529	2.000	2.000
530	2.000	2.000
531	2.000	2.000
532	2.000	2.000
533	2.000	2.000
534	2.000	2.000
535	2.000	2.000
536	2.000	2.000
537	2.000	2.000
538	2.000	2.000
539	2.000	2.000
540	2.000	2.000
541	2.000	2.000
542	2.000	2.000
543	2.000	2.000
544	2.000	2.000
545	2.000	2.000
546	2.000	2.000
547	2.000	2.000
548	2.000	2.000
549	2.000	2.000
550	2.000	2.000
551	2.000	2.000
552	2.000	2.000
553	2.000	2.000
554	2.000	2.000
555	2.000	2.000
556	2.000	2.000
557	2.000	2.000
558	2.000	2.000
559	2.000	2.000
560	2.000	2.000
561	2.000	2.000
562	2.000	2.000
563	2.000	2.000
564	2.000	2.000
565	2.000	2.000
566	2.000	2.000
567	2.000	2.000
568	2.000	2.000
569	2.000	2.000
570	2.000	2.000
571	2.000	2.000
572	2.000	2.000
573	2.000	2.000
574	2.000	2.000
575	2.000	2.000
576	2.000	2.000
577	2.000	2.000
578	2.000	2.000
579	2.000	2.000
580	2.000	2.000
581	2.000	2.000
582	2.000	2.000
583	2.000	2.000
584	2.000	2.000
585	2.000	2.000
586	2.000	2.000
587	4.000	4.000
588	2.000	2.000
589	3.000	3.000
590	3.000	3.000
591	2.000	2.000
592	2.000	2.000
593	4.000	4.000
594	3.000	3.000
595	2.000	2.000
596	2.000	2.000
597	2.000	2.000
598	2.000	2.000
599	2.000	2.000
600	2.000	2.000
601	2.000	2.000
602	2.000	2.000
603	2.000	2.000
604	2.000	2.000
605	2.000	2.000
606	2.000	2.000
607	2.000	2.000
608	2.000	2.000
609	2.000	2.000
610	2.000	2.000
611	2.000	2.000
612	2.000	2.000
613	2.000	2.000
614	2.000	2.000
615	2.000	2.000
616	2.000	2.000
617	2.000	2.000
618	2.000	2.000
619	2.000	2.000
620	2.000	2.000
621	2.000	2.000
622	2.000	2.000
623	2.000	2.000
624	2.000	2.000
625	2.000	2.000
626	2.000	2.000
627	2.000	2.000
628	2.000	2.000
629	2.000	2.000
630	2.000	2.000
631	2.000	2.000
632	2.000	2.000
633	5.000	5.000
634	2.000	2.000
635	2.000	2.000
636	2.000	2.000
637	2.000	2.000
638	2.000	2.000
639	2.000	2.000
640	2.000	2.000
641	2.000	2.000
642	2.000	2.000
643	2.000	2.000
644	2.000	2.000
645	2.000	2.000
646	2.000	2.000
647	2.000	2.000
648	3.000	3.000
649	10.000	10.000
650	6.000	6.000
651	2.000	2.000
652	2.000	2.000
653	2.000	2.000
654	7.000	7.000
655	5.000	5.000
656	2.000	2.000
657	2.000	2.000
658	2.000	2.000
659	2.000	2.000
660	2.000	2.000
661	2.000	2.000
662	2.000	2.000
663	2.000	2.000
664	2.000	2.000
665	2.000	2.000
666	2.000	2.000
667	2.000	2.000
668	2.000	2.000
669	9.000	9.000
670	2.000	2.000
671	2.000	2.000
672	5.000	5.000
673	5.000	5.000
674	4.000	4.000
675	2.000	2.000
676	2.000	2.000
677	2.000	2.000
678	5.000	5.000
679	2.000	2.000
680	2.000	2.000
681	2.000	2.000
682	2.000	2.000
683	2.000	2.000
684	2.000	2.000
685	2.000	2.000
686	2.000	2.000
687	2.000	2.000
688	4.000	4.000
689	2.000	2.000
690	2.000	2.000
691	4.000	4.000
692	3.000	3.000
693	5.000	5.000
694	4.000	4.000
695	4.000	4.000
696	6.000	6.000
697	6.000	6.000
698	2.000	2.000
699	2.000	2.000
700	2.000	2.000
701	2.000	2.000
702	3.000	3.000
703	3.000	3.000
704	2.000	2.000
705	2.000	2.000
706	2.000	2.000
707	2.000	2.000
708	2.000	2.000
709	2.000	2.000
710	2.000	2.000
711	2.000	2.000
712	2.000	2.000
713	2.000	2.000
714	2.000	2.000
715	2.000	2.000
716	2.000	2.000
717	2.000	2.000
718	2.000	2.000
719	2.000	2.000
720	2.000	2.000
721	2.000	2.000
722	2.000	2.000
723	2.000	2.000
724	2.000	2.000
725	2.000	2.000
726	2.000	2.000
727	2.000	2.000
728	2.000	2.000
729	2.000	2.000
730	2.000	2.000
731	2.000	2.000
732	2.000	2.000
733	2.000	2.000
734	2.000	2.000
735	2.000	2.000
736	2.000	2.000
737	2.000	2.000
738	3.000	3.000
739	2.000	2.000
740	2.000	2.000
741	2.000	2.000
742	2.000	2.000
743	4.000	4.000
744	8.000	8.000
745	10.000	10.000
746	6.000	6.000
747	9.000	9.000
748	4.000	4.000
749	7.000	7.000
750	5.000	5.000
751	2.000	2.000
752	2.000	2.000
753	2.000	2.000
754	2.000	2.000
755	2.000	2.000
756	2.000	2.000
757	2.000	2.000
758	7.000	7.000
759	2.000	2.000
760	2.000	2.000
761	17.000	17.000
762	12.000	12.000
763	13.000	13.000
764	6.000	6.000
765	2.000	2.000
766	13.000	13.000
767	10.000	10.000
768	2.000	2.000
769	2.000	2.000
770	2.000	2.000
771	2.000	2.000
772	2.000	2.000
773	2.000	2.000
774	2.000	2.000
775	5.000	5.000
776	4.000	4.000
777	2.000	2.000
778	2.000	2.000
779	2.000	2.000
780	2.000	2.000
781	2.000	2.000
782	6.000	6.000
783	2.000	2.000
784	5.000	5.000
785	9.000	9.000
786	5.000	5.000
787	13.000	13.000
788	10.000	10.000
789	10.000	10.000
790	5.000	5.000
791	2.000	2.000
792	2.000	2.000
793	8.000	8.000
794	4.000	4.000
795	2.000	2.000
796	9.000	9.000
797	12.000	12.000
798	2.000	2.000
799	5.000	5.000
800	2.000	2.000
801	2.000	2.000
802	2.000	2.000
803	2.000	2.000
804	2.000	2.000
805	2.000	2.000
806	6.000	6.000
807	9.000	9.000
808	10.000	10.000
809	5.000	5.000
810	6.000	6.000
811	2.000	2.000
812	9.000	9.000
813	7.000	7.000
814	4.000	4.000
815	2.000	2.000
816	2.000	2.000
817	2.000	2.000
818	2.000	2.000
819	2.000	2.000
820	2.000	2.000
821	2.000	2.000
822	2.000	2.000
823	2.000	2.000
824	2.000	2.000
825	2.000	2.000
826	2.000	2.000
827	2.000	2.000
828	2.000	2.000
829	2.000	2.000
830	2.000	2.000
831	2.000	2.000
832	2.000	2.000
833	2.000	2.000
834	2.000	2.000
835	2.000	2.000
836	2.000	2.000
837	2.000	2.000
838	2.000	2.000
839	2.000	2.000
840	2.000	2.000
841	2.000	2.000
842	2.000	2.000
843	8.000	8.000
844	14.000	14.000
845	17.000	17.000
846	4.000	4.000
847	13.000	13.000
848	29.000	29.000
849	29.000	29.000
850	2.000	2.000
851	14.000	14.000
852	12.000	12.000
853	2.000	2.000
854	2.000	2.000
855	2.000	2.000
856	17.000	17.000
857	19.000	19.000
858	11.000	11.000
859	3.000	3.000
860	2.000	2.000
861	2.000	2.000
862	2.000	2.000
863	2.000	2.000
864	2.000	2.000
865	2.000	2.000
866	2.000	2.000
867	2.000	2.000
868	2.000	2.000
869	2.000	2.000
870	2.000	2.000
871	2.000	2.000
872	2.000	2.000
873	3.000	3.000
874	9.000	9.000
875	7.000	7.000
876	2.000	2.000
877	2.000	2.000
878	2.000	2.000
879	2.000	2.000
880	2.000	2.000
881	2.000	2.000
882	2.000	2.000
883	2.000	2.000
884	2.000	2.000
885	2.000	2.000
886	2.000	2.000
887	2.000	2.000
888	2.000	2.000
889	2.000	2.000
890	2.000	2.000
891	2.000	2.000
892	2.000	2.000
893	9.000	9.000
894	9.000	9.000
895	8.000	8.000
896	2.000	2.000
897	6.000	6.000
898	2.000	2.000
899	9.000	9.000
900	2.000	2.000
901	2.000	2.000
902	2.000	2.000
903	2.000	2.000
904	3.000	3.000
905	2.000	2.000
906	2.000	2.000
907	2.000	2.000
908	2.000	2.000
909	2.000	2.000
910	2.000	2.000
911	2.000	2.000
912	2.000	2.000
913	2.000	2.000
914	2.000	2.000
915	2.000	2.000
916	2.000	2.000
917	2.000	2.000
918	3.000	3.000
919	4.000	4.000
920	2.000	2.000
921	2.000	2.000
922	2.000	2.000
923	2.000	2.000
924	2.000	2.000
925	2.000	2.000
926	2.000	2.000
927	2.000	2.000
928	3.000	3.000
929	2.000	2.000
930	3.000	3.000
931	2.000	2.000
932	2.000	2.000
933	2.000	2.000
934	2.000	2.000
935	2.000	2.000
936	2.000	2.000
937	2.000	2.000
938	2.000	2.000
939	2.000	2.000
940	2.000	2.000
941	2.000	2.000
942	2.000	2.000
943	2.000	2.000
944	2.000	2.000
945	2.000	2.000
946	2.000	2.000
947	2.000	2.000
948	2.000	2.000
949	2.000	2.000
950	2.000	2.000
951	2.000	2.000
952	2.000	2.000
953	2.000	2.000
954	9.000	9.000
955	7.000	7.000
956	2.000	2.000
957	2.000	2.000
958	2.000	2.000
959	6.000	6.000
960	2.000	2.000
961	2.000	2.000
962	6.000	6.000
963	7.000	7.000
964	6.000	6.000
965	2.000	2.000
966	2.000	2.000
967	2.000	2.000
968	2.000	2.000
969	2.000	2.000
970	4.000	4.000
971	2.000	2.000
972	2.000	2.000
973	2.000	2.000
974	2.000	2.000
975	2.000	2.000
976	2.000	2.000
977	2.000	2.000
978	2.000	2.000
979	2.000	2.000
980	2.000	2.000
981	2.000	2.000
982	2.000	2.000
983	2.000	2.000
984	2.000	2.000
985	2.000	2.000
986	2.000	2.000
987	2.000	2.000
988	2.000	2.000
989	2.000	2.000
990	2.000	2.000
991	2.000	2.000
992	4.000	4.000
993	4.000	4.000
994	2.000	2.000
995	2.000	2.000
996	3.000	3.000
997	8.000	8.000
998	8.000	8.000
999	3.000	3.000
1000	2.000	2.000
1001	2.000	2.000
1002	2.000	2.000
1003	2.000	2.000
1004	2.000	2.000
1005	2.000	2.000
1006	2.000	2.000
1007	2.000	2.000
1008	2.000	2.000
1009	2.000	2.000
1010	2.000	2.000
1011	2.000	2.000
1012	2.000	2.000
1013	2.000	2.000
1014	2.000	2.000
1015	2.000	2.000
1016	2.000	2.000
1017	2.000	2.000
1018	2.000	2.000
1019	2.000	2.000
1020	2.000	2.000
1021	2.000	2.000
1022	2.000	2.000
1023	2.000	2.000
1024	2.000	2.000
1025	2.000	2.000
1026	2.000	2.000
1027	2.000	2.000
1028	2.000	2.000
1029	2.000	2.000
1030	2.000	2.000
1031	2.000	2.000
1032	2.000	2.000
1033	2.000	2.000
1034	2.000	2.000
1035	2.000	2.000
1036	2.000	2.000
1037	2.000	2.000
1038	2.000	2.000
1039	2.000	2.000
1040	2.000	2.000
1041	2.000	2.000
1042	2.000	2.000
1043	2.000	2.000
1044	2.000	2.000
1045	2.000	2.000
1046	2.000	2.000
1047	2.000	2.000
1048	2.000	2.000
1049	2.000	2.000
1050	2.000	2.000
1051	2.000	2.000
1052	2.000	2.000
1053	2.000	2.000
1054	2.000	2.000
1055	2.000	2.000
1056	2.000	2.000
1057	2.000	2.000
1058	2.000	2.000
1059	2.000	2.000
1060	2.000	2.000
1061	2.000	2.000
1062	2.000	2.000
1063	2.000	2.000
1064	2.000	2.000
1065	2.000	2.000
1066	2.000	2.000
1067	2.000	2.000
1068	2.000	2.000
1069	2.000	2.000
1070	2.000	2.000
1071	2.000	2.000
1072	2.000	2.000
1073	2.000	2.000
1074	2.000	2.000
1075	2.000	2.000
1076	2.000	2.000
1077	2.000	2.000
1078	2.000	2.000
1079	2.000	2.000
1080	2.000	2.000
1081	2.000	2.000
1082	2.000	2.000
1083	2.000	2.000
1084	2.000	2.000
1085	2.000	2.000
1086	2.000	2.000
1087	2.000	2.000
1088	2.000	2.000
1089	2.000	2.000
1090	2.000	2.000
1091	2.000	2.000
1092	2.000	2.000
1093	2.000	2.000
1094	2.000	2.000
1095	2.000	2.000
1096	2.000	2.000
1097	2.000	2.000
1098	2.000	2.000
1099	2.000	2.000
1100	2.000	2.000
1101	2.000	2.000
1102	2.000	2.000
1103	2.000	2.000
1104	2.000	2.000
1105	2.000	2.000
1106	2.000	2.000
1107	2.000	2.000
1108	2.000	2.000
1109	2.000	2.000
1110	2.000	2.000
1111	2.000	2.000
1112	2.000	2.000
1113	2.000	2.000
1114	2.000	2.000
1115	2.000	2.000
1116	2.000	2.000
1117	2.000	2.000
1118	2.000	2.000
1119	2.000	2.000
1120	2.000	2.000
1121	2.000	2.000
1122	2.000	2.000
1123	2.000	2.000
1124	2.000	2.000
1125	2.000	2.000
1126	2.000	2.000
1127	2.000	2.000
1128	2.000	2.000
1129	2.000	2.000
1130	2.000	2.000
1131	2.000	2.000
1132	2.000	2.000
1133	2.000	2.000
1134	2.000	2.000
1135	2.000	2.000
1136	2.000	2.000
1137	2.000	2.000
1138	2.000	2.000
1139	2.000	2.000
1140	2.000	2.000
1141	2.000	2.000
1142	2.000	2.000
1143	2.000	2.000
1144	2.000	2.000
1145	2.000	2.000
1146	2.000	2.000
1147	2.000	2.000
1148	2.000	2.000
1149	3.000	3.000
1150	5.000	5.000
1151	2.000	2.000
1152	2.000	2.000
1153	2.000	2.000
1154	2.000	2.000
1155	2.000	2.000
1156	2.000	2.000
1157	2.000	2.000
1158	2.000	2.000
1159	2.000	2.000
1160	2.000	2.000
1161	2.000	2.000
1162	2.000	2.000
1163	2.000	2.000
1164	2.000	2.000
1165	2.000	2.000
1166	2.000	2.000
1167	2.000	2.000
1168	2.000	2.000
1169	2.000	2.000
1170	2.000	2.000
1171	2.000	2.000
1172	2.000	2.000
1173	2.000	2.000
1174	2.000	2.000
1175	2.000	2.000
1176	2.000	2.000
1177	2.000	2.000
1178	2.000	2.000
1179	2.000	2.000
1180	2.000	2.000
1181	2.000	2.000
1182	2.000	2.000
1183	2.000	2.000
1184	2.000	2.000
1185	2.000	2.000
1186	2.000	2.000
1187	2.000	2.000
1188	2.000	2.000
1189	2.000	2.000
1190	2.000	2.000
1191	2.000	2.000
1192	2.000	2.000
1193	2.000	2.000
1194	2.000	2.000
1195	2.000	2.000
1196	2.000	2.000
1197	2.000	2.000
1198	2.000	2.000
1199	2.000	2.000
1200	2.000	2.000
1201	2.000	2.000
1202	2.000	2.000
1203	2.000	2.000
1204	2.000	2.000
1205	2.000	2.000
1206	2.000	2.000
1207	2.000	2.000
1208	2.000	2.000
1209	2.000	2.000
1210	2.000	2.000
1211	2.000	2.000
1212	2.000	2.000
1213	2.000	2.000
1214	2.000	2.000
1215	2.000	2.000
1216	2.000	2.000
1217	2.000	2.000
1218	2.000	2.000
1219	2.000	2.000
1220	2.000	2.000
1221	2.000	2.000
1222	2.000	2.000
1223	2.000	2.000
1224	2.000	2.000
1225	2.000	2.000
1226	2.000	2.000
1227	3.000	3.000
1228	2.000	2.000
1229	2.000	2.000
1230	2.000	2.000
1231	2.000	2.000
1232	2.000	2.000
1233	2.000	2.000
1234	2.000	2.000
1235	2.000	2.000
1236	2.000	2.000
1237	2.000	2.000
1238	2.000	2.000
1239	2.000	2.000
1240	2.000	2.000
1241	2.000	2.000
1242	2.000	2.000
1243	2.000	2.000
1244	2.000	2.000
1245	2.000	2.000
1246	2.000	2.000
1247	2.000	2.000
1248	2.000	2.000
1249	2.000	2.000
1250	2.000	2.000
1251	2.000	2.000
1252	2.000	2.000
1253	2.000	2.000
1254	3.000	3.000
1255	2.000	2.000
1256	2.000	2.000
1257	2.000	2.000
1258	2.000	2.000
1259	2.000	2.000
1260	2.000	2.000
1261	4.000	4.000
1262	5.000	5.000
1263	3.000	3.000
1264	2.000	2.000
1265	2.000	2.000
1266	2.000	2.000
1267	2.000	2.000
1268	2.000	2.000
1269	2.000	2.000
1270	2.000	2.000
1271	2.000	2.000
1272	2.000	2.000
1273	2.000	2.000
1274	2.000	2.000
1275	2.000	2.000
1276	2.000	2.000
1277	2.000	2.000
1278	2.000	2.000
1279	2.000	2.000
1280	2.000	2.000
1281	2.000	2.000
1282	2.000	2.000
1283	2.000	2.000
1284	2.000	2.000
1285	2.000	2.000
1286	2.000	2.000
1287	2.000	2.000
1288	2.000	2.000
1289	2.000	2.000
1290	2.000	2.000
1291	2.000	2.000
1292	2.000	2.000
1293	2.000	2.000
1294	2.000	2.000
1295	2.000	2.000
1296	2.000	2.000
1297	2.000	2.000
1298	2.000	2.000
1299	2.000	2.000
1300	2.000	2.000
1301	2.000	2.000
1302	2.000	2.000
1303	2.000	2.000
1304	2.000	2.000
1305	2.000	2.000
1306	2.000	2.000
1307	2.000	2.000
1308	2.000	2.000
1309	2.000	2.000
1310	2.000	2.000
1311	2.000	2.000
1312	5.000	5.000
1313	2.000	2.000
1314	2.000	2.000
1315	2.000	2.000
1316	2.000	2.000
1317	2.000	2.000
1318	2.000	2.000
1319	2.000	2.000
1320	2.000	2.000
1321	2.000	2.000
1322	2.000	2.000
1323	2.000	2.000
1324	2.000	2.000
1325	2.000	2.000
1326	2.000	2.000
1327	2.000	2.000
1328	2.000	2.000
1329	2.000	2.000
1330	2.000	2.000
1331	2.000	2.000
1332	2.000	2.000
1333	2.000	2.000
1334	2.000	2.000
1335	2.000	2.000
1336	2.000	2.000
1337	2.000	2.000
1338	2.000	2.000
1339	2.000	2.000
1340	2.000	2.000
1341	2.000	2.000
1342	2.000	2.000
1343	2.000	2.000
1344	2.000	2.000
1345	2.000	2.000
1346	2.000	2.000
1347	2.000	2.000
1348	2.000	2.000
1349	2.000	2.000
1350	2.000	2.000
1351	2.000	2.000
1352	2.000	2.000
1353	2.000	2.000
1354	2.000	2.000
1355	2.000	2.000
1356	2.000	2.000
1357	2.000	2.000
1358	2.000	2.000
1359	2.000	2.000
